0.004505908,9.77E-04,-4.55E-03,-0.006768273,1.67E-05,-1.27E-06,0.000833497,0.003714207,1.23E-04,-2.66E-04
0.00097727,4.67E-03,-2.54E-03,-0.00357472,2.06E-05,2.24E-04,-0.001488232,-0.000734549,2.28E-04,-0.000226453
-0.004545226,-2.54E-03,1.18E-02,0.012373595,-3.79612E-05,-2.57E-04,1.14E-03,0.000368199,-4.21E-04,7.08977E-05
-0.006768273,-3.57E-03,1.24E-02,0.018039329,-4.31E-05,-7.80E-05,0.001907803,-0.000398004,-0.000614489,0.000335184
1.67E-05,2.06E-05,-3.80E-05,-4.31E-05,1.07E-04,-7.93E-06,-2.04E-05,8.46E-05,3.03E-06,-1.40E-05
-1.27E-06,2.24E-04,-2.57E-04,-7.80E-05,-7.93E-06,2.16E-04,-9.02E-05,-7.33E-05,1.47E-05,-6.48E-06
0.000833497,-1.49E-03,1.14E-03,0.001907803,-2.04E-05,-9.02E-05,0.004108586,0.003449554,-2.98E-04,0.000702409
0.003714207,-7.35E-04,3.68E-04,-0.000398004,8.46E-05,-7.33E-05,0.003449554,0.010047885,-3.13E-04,-0.000500739
1.23E-04,2.28E-04,-4.21E-04,-6.14E-04,3.03E-06,1.47E-05,-2.98E-04,-3.13E-04,0.00035106,-2.90E-05
-2.66E-04,-2.26E-04,7.09E-05,0.000335184,-1.40E-05,-6.48E-06,0.000702409,-0.000500739,-2.90E-05,0.000726423
