0.017554606,-0.002030338,-0.001404763,-0.001382987,-5.54729E-06,-0.000176611,0.004424048,0.000196223,-0.006086012,-0.00054265,0,0,0
-0.002030338,0.008420506,0.000685464,-0.010566928,-4.8954E-05,0.003742191,-0.001482108,0.001791011,0.002070537,-0.000742748,0,0,0
-0.001404763,0.000685464,0.069881353,0.004507771,0.000291785,-0.001366675,-0.000619914,0.011761135,0.002727472,-0.000793015,0,0,0
-0.001382987,-0.010566928,0.004507771,0.151352544,1.02937E-05,-0.002485538,0.006496214,0.004203065,-0.015063643,0.002123392,0,0,0
-5.54729E-06,-4.8954E-05,0.000291785,1.02937E-05,0.000155557,-4.35048E-05,-5.81482E-05,5.44141E-05,-3.0062E-05,-5.92515E-06,0,0,0
-0.000176611,0.003742191,-0.001366675,-0.002485538,-4.35048E-05,0.003717928,8.98078E-05,0.00076472,0.000197654,0.000253851,0,0,0
0.004424048,-0.001482108,-0.000619914,0.006496214,-5.81482E-05,8.98078E-05,0.005883734,0.002472867,-0.001131522,0.000238051,0,0,0
0.000196223,0.001791011,0.011761135,0.004203065,5.44141E-05,0.00076472,0.002472867,0.0114313,0.002544792,-0.000580967,0,0,0
-0.006086012,0.002070537,0.002727472,-0.015063643,-3.0062E-05,0.000197654,-0.001131522,0.002544792,0.0061103,-0.000128703,0,0,0
-0.00054265,-0.000742748,-0.000793015,0.002123392,-5.92515E-06,0.000253851,0.000238051,-0.000580967,-0.000128703,0.001028434,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00003,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00003,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0001
